User_ID,Age,Gender,Influencer_Type,Follower_Count,Content_Format,Product_Category,Product_Price_THB,Aesthetic_Score,Social_Proof_Comments,Discount_Code_Available,Time_Spent_Watching_Seconds,Purchase_Intent
1081,20,Female,Mega,8354204,Live Stream,Health,4901.0,1.0,3257.0,Yes,156,1
1082,21,Male,Mega,1496166,Static Post,Tech,1808.0,10.0,3206.0,Yes,31,0
1083,18,Male,Macro,9729732,Live Stream,Home,3257.0,1.0,2598.0,Yes,47,1
1084,25,Male,Macro,2425519,TikTok/Reels,Health,1465.0,1.0,4435.0,Yes,141,0
1085,22,Female,Celebrity,1029512,TikTok/Reels,Health,4148.0,5.0,3313.0,Yes,121,1
1086,21,Male,Micro,7037968,Carousel,Beauty,4589.0,5.0,1244.0,N,61,0
1087,23,Female,Macro,8874556,TikTok/Reels,Home,4678.0,1.0,4087.0,Yes,148,0
1088,21,Non-binary,Macro,6848946,Live Stream,Fashion,4860.0,5.0,657.0,Yes,105,1
1089,17,Female,Macro,9529595,TikTok/Reels,Beauty,554.0,7.0,2965.0,Yes,69,1
1090,17,Female,Micro,8937537,TikTok/Reels,Home,4404.0,5.0,,Yes,163,0
1091,22,Female,Macro,3114119,Carousel,Health,4719.0,9.0,,N,119,0
1092,19,Female,Mega,306056,TikTok/Reels,Health,774.0,4.0,3043.0,Yes,125,1
1093,18,Male,Macro,507313,Carousel,Tech,1100.0,9.0,4424.0,Yes,118,1
1094,22,Non-binary,Mega,4681078,Static Post,Fashion,4170.0,8.0,1799.0,Yes,8,1
1095,20,Male,Micro,4397850,Carousel,Beauty,994.0,1.0,4535.0,Yes,83,1
1096,16,Female,Celebrity,8518381,TikTok/Reels,Tech,2453.0,4.0,3626.0,Yes,171,0
1097,18,Female,Macro,2207810,Static Post,Tech,3192.0,7.0,3977.0,Y,54,1
1098,26,Male,Macro,6859436,TikTok/Reels,Fashion,158.0,1.0,1976.0,No,137,1
1099,25,Non-binary,Micro,3769900,Carousel,Beauty,4580.0,8.0,4928.0,No,151,1
1100,18,Male,Micro,4908227,Live Stream,Beauty,2863.0,2.0,3669.0,No,27,0
1101,20,Male,Macro,2941322,Static Post,Health,1893.0,8.0,4192.0,No,175,1
1102,20,Female,Macro,9737570,Live Stream,Beauty,3361.0,4.0,937.0,Yes,118,1
1103,15,Male,Macro,9317053,Live Stream,Tech,2628.0,8.0,,Yes,82,1
1104,22,Male,Micro,8497574,Static Post,Health,2041.0,1.0,4670.0,Yes,173,0
1105,20,Female,Mega,4888491,Live Stream,Beauty,3586.0,5.0,2150.0,No,165,0
1106,17,Female,Mega,8566905,Live Stream,Fashion,4990.0,9.0,4924.0,Yes,42,1
1107,23,Male,Micro,2790608,Live Stream,Tech,3520.0,7.0,512.0,No,112,0
1108,16,Female,Macro,9095514,Live Stream,Home,4795.0,3.0,4761.0,Yes,83,1
1109,25,Female,Mega,1440977,Static Post,Fashion,4177.0,4.0,1516.0,Yes,156,0
1110,22,Male,Macro,8720061,TikTok/Reels,Fashion,1472.0,10.0,2082.0,Yes,71,1
1111,24,Female,Micro,611784,Live Stream,Beauty,3652.0,7.0,1404.0,Y,99,1
1112,17,Female,Macro,4880932,Static Post,Health,3771.0,6.0,4492.0,No,170,1
1113,27,Male,Micro,5984594,Static Post,Health,1181.0,4.0,1931.0,No,6,0
1114,26,Male,Micro,761397,Static Post,Tech,4346.0,3.0,1885.0,Yes,158,1
1115,19,Male,Micro,4305382,Static Post,Beauty,1032.0,2.0,2353.0,N,123,1
1116,20,Male,Macro,8300614,Carousel,Health,2686.0,10.0,,Yes,13,1
1117,24,Male,Micro,9534426,TikTok/Reels,Home,4184.0,9.0,2746.0,Yes,154,1
1118,20,Male,Celebrity,8832700,TikTok/Reels,Beauty,656.0,3.0,580.0,Yes,163,1
1119,18,Female,Micro,2980631,Live Stream,Beauty,4812.0,7.0,2212.0,Y,76,1
1120,17,Male,Micro,4884143,Static Post,Health,4218.0,1.0,3329.0,No,25,0
1121,18,Non-binary,Macro,776128,Carousel,Fashion,1641.0,8.0,101.0,Yes,116,1
1122,15,Female,Micro,7616570,Static Post,Beauty,2481.0,1.0,4550.0,No,114,1
1123,18,Female,Macro,7570798,Live Stream,Fashion,4197.0,2.0,,No,64,0
1124,15,Male,Micro,9072309,TikTok/Reels,Tech,1106.0,1.0,3842.0,Yes,139,1
1125,26,Female,Micro,5352804,Live Stream,Tech,1380.0,4.0,2963.0,Yes,134,1
1126,15,Female,Micro,3932212,Live Stream,Health,4457.0,2.0,4993.0,No,90,0
1127,24,Male,Macro,9467789,Live Stream,Tech,219.0,1.0,4905.0,No,29,1
1128,20,Non-binary,Micro,7936922,Live Stream,Health,4215.0,1.0,298.0,Yes,46,0
1129,19,Female,Mega,8361334,Live Stream,Health,1003.0,2.0,4116.0,Yes,178,1
1130,25,Female,Macro,8023115,Live Stream,Fashion,238.0,6.0,44.0,No,112,0
1131,18,Female,Macro,9638364,Live Stream,Fashion,1914.0,2.0,2543.0,Yes,169,0
1132,27,Male,Macro,6996844,TikTok/Reels,Tech,4400.0,2.0,3859.0,Yes,125,0
1133,25,Male,Macro,7922241,TikTok/Reels,Fashion,4237.0,8.0,4778.0,No,92,1
1134,17,Female,Celebrity,2421056,Static Post,Beauty,1127.0,5.0,4394.0,Yes,137,0
1135,15,Male,Micro,1715185,Static Post,Home,2353.0,8.0,3552.0,Yes,28,1
1136,20,Female,Micro,7933167,Carousel,Beauty,443.0,8.0,3155.0,Yes,146,0
1137,16,Male,Micro,1671411,Carousel,Beauty,2518.0,2.0,3131.0,Yes,173,1
1138,22,Male,Micro,1355559,TikTok/Reels,Health,3402.0,7.0,287.0,No,32,0
1139,24,Male,Micro,3460633,TikTok/Reels,Home,3334.0,9.0,3705.0,Yes,6,1
1140,19,Male,Macro,5811041,Carousel,Health,2693.0,8.0,516.0,No,61,1
1141,21,Female,Macro,760904,TikTok/Reels,Fashion,1486.0,9.0,2201.0,Yes,90,1
1142,24,Male,Celebrity,9485749,Carousel,Fashion,4116.0,8.0,4437.0,Yes,148,1
1143,26,Male,Micro,5907046,Static Post,Home,,4.0,,No,102,1
1144,16,Female,Micro,7079645,TikTok/Reels,Tech,4529.0,10.0,3658.0,No,43,0
1145,27,Male,Celebrity,9923646,TikTok/Reels,Fashion,,7.0,4286.0,Yes,24,0
1146,22,Female,Mega,8395828,Carousel,Beauty,3093.0,9.0,3323.0,Yes,122,1
1147,16,Male,Macro,2992992,Live Stream,Home,2999.0,9.0,4076.0,Yes,110,0
1148,18,Female,Macro,4905418,Live Stream,Home,874.0,4.0,3936.0,No,78,1
1149,15,Non-binary,Mega,1929337,Static Post,Fashion,4017.0,7.0,1169.0,No,18,1
1150,19,Female,Macro,8338388,TikTok/Reels,Fashion,834.0,6.0,990.0,No,115,1
1151,23,Male,Micro,6793302,TikTok/Reels,Health,1585.0,3.0,4971.0,No,59,0
1152,15,Male,Mega,1864296,Carousel,Health,494.0,10.0,3705.0,Yes,178,1
1153,23,Male,Macro,3920144,Live Stream,Beauty,4877.0,6.0,1851.0,Yes,132,1
1154,25,Female,Micro,7350896,Live Stream,Home,2100.0,8.0,2709.0,Yes,97,0
1155,22,Male,Macro,8739314,Static Post,Tech,3546.0,2.0,4007.0,Yes,46,0
1156,20,Male,Macro,2341567,Live Stream,Tech,462.0,3.0,2621.0,No,36,0
1157,21,Female,Mega,5002753,Live Stream,Home,,8.0,2178.0,Yes,3,0
1158,17,Female,Micro,3541765,Live Stream,Beauty,1953.0,4.0,838.0,Yes,48,0
1159,15,Male,Mega,3230285,Carousel,Health,4287.0,4.0,1555.0,No,4,1
1160,19,Male,Macro,4205676,Live Stream,Health,4460.0,2.0,1222.0,No,158,0
1161,26,Female,Macro,9538234,Static Post,Health,842.0,10.0,4934.0,Yes,129,1
1162,26,Female,Micro,8221402,Live Stream,Tech,472.0,1.0,2043.0,Yes,21,1
1163,16,Female,Mega,4528781,Static Post,Tech,4288.0,7.0,1433.0,Yes,163,1
1164,19,Male,Celebrity,7381889,Carousel,Beauty,4226.0,4.0,1168.0,Yes,41,0
1165,22,Male,Micro,1887780,Carousel,Tech,3833.0,6.0,947.0,Y,110,0
1166,25,Male,Micro,7320401,Static Post,Fashion,4183.0,8.0,160.0,No,66,1
1167,23,Non-binary,Macro,4910334,Carousel,Tech,238.0,7.0,4559.0,No,91,1
1168,16,Male,Mega,96856,TikTok/Reels,Health,3119.0,7.0,3131.0,No,64,0
1169,26,Female,Micro,8053546,TikTok/Reels,Beauty,3391.0,6.0,2627.0,Yes,57,0
1170,17,Female,Macro,793539,TikTok/Reels,Home,1663.0,4.0,2535.0,Y,161,1
1171,17,Female,Macro,8611976,TikTok/Reels,Home,156.0,4.0,2272.0,Yes,67,0
1172,15,Non-binary,Micro,5017297,TikTok/Reels,Beauty,3595.0,9.0,3463.0,No,97,0
1173,22,Male,Macro,4403050,Carousel,Fashion,2286.0,5.0,4804.0,Yes,170,1
1174,20,Female,Micro,1740204,Static Post,Home,3047.0,9.0,160.0,Yes,158,1
1175,26,Female,Mega,9863008,Carousel,Health,4572.0,9.0,1784.0,Yes,117,1
1176,27,Male,Macro,6268049,Live Stream,Home,471.0,4.0,1944.0,No,88,1
1177,22,Male,Macro,2836512,TikTok/Reels,Home,3233.0,2.0,3182.0,Yes,52,0
1178,25,Female,Micro,649431,TikTok/Reels,Health,1686.0,2.0,3974.0,Y,13,0
1179,23,Non-binary,Micro,5920488,Carousel,Tech,876.0,9.0,3624.0,Yes,45,0
1180,19,Male,Mega,806064,Live Stream,Fashion,4361.0,9.0,3744.0,Yes,139,1
1181,26,Female,Macro,275244,Carousel,Health,3321.0,3.0,766.0,Yes,84,0
1182,17,Male,Macro,2306129,Static Post,Health,3777.0,5.0,2027.0,No,91,0
1183,19,Female,Macro,8858700,TikTok/Reels,Beauty,4778.0,5.0,4006.0,Yes,10,0
1184,19,Non-binary,Macro,79944,Carousel,Fashion,2647.0,2.0,184.0,No,158,0
1185,19,Non-binary,Micro,1985540,Static Post,Tech,3042.0,2.0,1896.0,Yes,158,0
1186,17,Male,Micro,4811233,TikTok/Reels,Health,1097.0,10.0,3295.0,Y,93,1
1187,25,Male,Micro,7962240,TikTok/Reels,Tech,658.0,1.0,2404.0,No,126,0
1188,24,Female,Mega,5114269,TikTok/Reels,Health,3442.0,2.0,2539.0,Y,65,1
1189,18,Non-binary,Micro,6784048,Live Stream,Health,3600.0,7.0,732.0,Yes,132,1
1190,23,Male,Micro,9434341,Carousel,Beauty,4113.0,1.0,1621.0,No,116,0
1191,27,Male,Mega,8231798,TikTok/Reels,Home,3777.0,1.0,577.0,Yes,124,0
1192,24,Non-binary,Micro,1725931,TikTok/Reels,Fashion,4427.0,9.0,2161.0,No,133,0
1193,23,Non-binary,Macro,4465165,Static Post,Beauty,4754.0,2.0,377.0,No,143,0
1194,16,Male,Micro,1259515,Carousel,Tech,1019.0,4.0,3848.0,Y,103,1
1195,22,Female,Micro,7551576,Static Post,Health,1341.0,3.0,1308.0,Yes,78,1
1196,22,Non-binary,Macro,4783614,Carousel,Health,179.0,4.0,4192.0,Yes,157,1
1197,21,Male,Micro,2282892,TikTok/Reels,Fashion,3719.0,7.0,,Yes,64,0
1198,22,Non-binary,Mega,816982,Live Stream,Beauty,2760.0,10.0,2171.0,Yes,168,1
1199,17,Male,Macro,4674671,Static Post,Beauty,4897.0,2.0,155.0,Yes,109,0
1200,27,Female,Micro,6857612,Live Stream,Tech,639.0,2.0,4148.0,Yes,149,1
1201,20,Female,Micro,9536223,Live Stream,Beauty,1373.0,9.0,,Yes,29,1
1202,15,Male,Macro,3324180,Live Stream,Beauty,2884.0,6.0,2635.0,Yes,125,0
1203,21,Male,Micro,7739976,Carousel,Home,3585.0,7.0,3385.0,Yes,143,0
1204,15,Female,Micro,1584750,Carousel,Fashion,3256.0,5.0,4821.0,No,78,0
1205,23,Male,Macro,3619558,Live Stream,Beauty,4816.0,5.0,1413.0,Yes,76,1
1206,15,Female,Mega,3347709,TikTok/Reels,Tech,2342.0,4.0,44.0,Yes,103,0
1207,15,Male,Macro,1868540,TikTok/Reels,Health,3141.0,,1686.0,No,40,0
1208,21,Male,Mega,9550949,Live Stream,Beauty,1419.0,7.0,2169.0,No,144,1
1209,16,Female,Mega,2067776,Static Post,Beauty,3092.0,10.0,3241.0,No,74,1
1210,19,Female,Micro,9318175,Static Post,Health,2190.0,2.0,2725.0,Yes,132,1
1211,22,Female,Mega,1334809,Carousel,Home,4157.0,2.0,1423.0,No,6,0
1212,22,Male,Mega,4644462,Static Post,Fashion,3124.0,6.0,4014.0,Yes,93,0
1213,17,Female,Micro,4116061,TikTok/Reels,Home,4253.0,1.0,4595.0,Yes,171,0
1214,21,Female,Celebrity,7260513,Live Stream,Tech,,,73.0,No,144,1
1215,17,Non-binary,Micro,4753177,Static Post,Beauty,2764.0,8.0,3018.0,Yes,4,1
1216,20,Male,Micro,3087395,Live Stream,Home,1855.0,10.0,1560.0,Yes,164,1
1217,20,Male,Mega,1299898,Static Post,Fashion,,8.0,891.0,No,136,0
1218,17,Non-binary,Macro,4445787,Carousel,Tech,4978.0,3.0,,No,95,0
1219,21,Female,Micro,6647695,TikTok/Reels,Home,3219.0,7.0,1889.0,Yes,153,0
1220,17,Male,Micro,8806036,Carousel,Beauty,3086.0,1.0,1246.0,No,160,0
1221,22,Male,Mega,5949602,Live Stream,Fashion,2677.0,3.0,3802.0,Yes,79,1
1222,24,Male,Mega,9190066,TikTok/Reels,Beauty,1125.0,,472.0,Yes,81,0
1223,18,Female,Macro,1431888,TikTok/Reels,Beauty,4572.0,9.0,2217.0,No,116,1
1224,27,Male,Celebrity,1887006,Carousel,Tech,4766.0,5.0,700.0,No,5,0
1225,15,Female,Micro,7858983,Static Post,Fashion,2053.0,5.0,2079.0,Yes,132,0
1226,18,Male,Micro,9362856,Carousel,Health,3412.0,9.0,52.0,No,129,1
1227,21,Female,Macro,2149191,Live Stream,Beauty,1663.0,9.0,2987.0,Yes,10,1
1228,25,Female,Mega,7819420,Static Post,Fashion,685.0,6.0,138.0,No,69,0
1229,18,Female,Micro,690963,Carousel,Beauty,4551.0,5.0,1397.0,No,119,0
1230,27,Female,Micro,5190566,Carousel,Home,783.0,10.0,2137.0,No,89,0
1231,20,Male,Mega,7971766,Static Post,Home,3367.0,2.0,827.0,No,140,0
1232,23,Female,Celebrity,7177340,Static Post,Fashion,3589.0,8.0,2083.0,Yes,165,0
1233,15,Male,Macro,1034687,Static Post,Tech,757.0,8.0,2976.0,Yes,126,1
1234,27,Female,Micro,6698777,Carousel,Health,1395.0,7.0,1248.0,No,73,0
1235,19,Female,Celebrity,3377848,Static Post,Home,1624.0,8.0,4649.0,Yes,131,0
1236,25,Male,Mega,8966043,Static Post,Tech,2181.0,3.0,4835.0,No,51,0
1237,21,Female,Macro,1076091,Static Post,Health,4706.0,3.0,4364.0,Yes,4,1
1238,15,Male,Mega,7561402,TikTok/Reels,Home,1170.0,2.0,185.0,No,68,0
1239,18,Male,Mega,5826169,Live Stream,Health,,1.0,3442.0,No,86,1
1240,20,Female,Celebrity,2069051,Static Post,Beauty,2673.0,3.0,4964.0,Yes,116,1
1241,16,Female,Mega,2811909,Live Stream,Fashion,308.0,3.0,3193.0,Yes,63,0
1242,24,Female,Macro,9662399,Static Post,Home,722.0,7.0,4928.0,Yes,15,0
1243,19,Female,Macro,6076090,Static Post,Home,1904.0,10.0,1412.0,No,123,1
1244,25,Female,Macro,890515,TikTok/Reels,Beauty,4367.0,9.0,3188.0,Yes,24,1
1245,24,Female,Macro,7775203,TikTok/Reels,Home,3848.0,1.0,2916.0,Yes,124,0
1246,15,Female,Mega,6502093,Static Post,Home,4641.0,8.0,1015.0,Yes,78,0
1247,20,Male,Celebrity,7180164,Static Post,Home,109.0,1.0,4537.0,Yes,17,0
1248,20,Male,Macro,3465780,Static Post,Home,859.0,3.0,4134.0,N,147,1
1249,27,Male,Macro,1506859,Live Stream,Home,1426.0,4.0,4261.0,No,14,1
1250,18,Female,Macro,1498488,Static Post,Tech,1276.0,8.0,1935.0,Yes,126,1
1251,27,Female,Macro,9270088,Live Stream,Home,2469.0,1.0,1468.0,Yes,57,0
1252,22,Male,Macro,9645932,TikTok/Reels,Beauty,3707.0,2.0,4538.0,Y,174,1
1253,18,Male,Micro,2768359,Live Stream,Home,1075.0,5.0,4426.0,Yes,41,0
1254,22,Male,Macro,2800703,Static Post,Health,2591.0,6.0,1358.0,Yes,104,0
1255,27,Female,Micro,3967416,TikTok/Reels,Health,2488.0,5.0,1769.0,Yes,160,1
1256,22,Male,Micro,9303065,Carousel,Beauty,2556.0,3.0,2761.0,No,105,0
1257,19,Male,Mega,1471566,TikTok/Reels,Tech,3772.0,10.0,2882.0,Yes,33,1
1258,27,Female,Micro,652631,Carousel,Beauty,2651.0,7.0,1189.0,No,130,0
1259,18,Male,Micro,5777295,Live Stream,Tech,4234.0,1.0,1192.0,Yes,36,1
1260,26,Male,Micro,1813146,TikTok/Reels,Fashion,1581.0,2.0,2816.0,Yes,37,1
1261,27,Female,Micro,7834354,TikTok/Reels,Health,2409.0,9.0,3621.0,No,93,1
1262,16,Female,Mega,868595,TikTok/Reels,Health,3840.0,4.0,4856.0,Yes,67,0
1263,25,Male,Macro,8388903,Live Stream,Health,3938.0,8.0,1042.0,Y,30,0
1264,17,Non-binary,Mega,5100015,Static Post,Tech,,9.0,225.0,No,172,0
1265,17,Female,Micro,5869992,Live Stream,Beauty,921.0,7.0,1978.0,Yes,158,1
1266,18,Female,Micro,5806832,TikTok/Reels,Tech,3696.0,,3977.0,Yes,44,1
1267,18,Female,Micro,2154947,Static Post,Health,559.0,5.0,3831.0,Yes,20,0
1268,24,Male,Mega,688693,TikTok/Reels,Health,4411.0,6.0,2644.0,Yes,122,0
1269,25,Female,Macro,3182807,TikTok/Reels,Health,1839.0,8.0,1883.0,Yes,99,1
1270,25,Non-binary,Celebrity,5792427,Carousel,Health,,10.0,540.0,No,32,0
1271,19,Female,Macro,289715,TikTok/Reels,Fashion,1543.0,8.0,645.0,Yes,102,1
1272,18,Female,Macro,271153,Live Stream,Health,3196.0,9.0,4801.0,No,20,1
1273,25,Male,Mega,7451242,Live Stream,Tech,4568.0,9.0,4726.0,No,30,1
1274,24,Male,Celebrity,9941931,Live Stream,Health,752.0,4.0,4286.0,No,74,1
1275,22,Male,Micro,301374,Static Post,Home,3640.0,6.0,1688.0,No,136,0
1276,20,Female,Micro,1160940,Carousel,Fashion,842.0,3.0,854.0,No,77,0
1277,20,Non-binary,Macro,1367769,Carousel,Health,951.0,1.0,404.0,Yes,83,1
1278,22,Female,Macro,3532145,TikTok/Reels,Home,1660.0,6.0,3343.0,Y,51,1
1279,21,Male,Celebrity,2479762,TikTok/Reels,Tech,4044.0,1.0,2477.0,Yes,150,0
1280,24,Female,Macro,4838645,Carousel,Fashion,2775.0,9.0,519.0,No,138,0
1281,25,Male,Micro,8287356,Static Post,Health,1417.0,6.0,2940.0,Yes,163,1
1282,26,Male,Celebrity,5677411,Live Stream,Tech,220.0,1.0,1407.0,No,35,0
1283,24,Female,Mega,7173906,TikTok/Reels,Home,4353.0,3.0,820.0,Yes,48,1
1284,27,Male,Micro,5014531,Carousel,Fashion,3826.0,1.0,3674.0,N,25,0
1285,22,Female,Celebrity,639100,Static Post,Health,405.0,2.0,4530.0,No,81,1
1286,16,Female,Micro,2399487,Live Stream,Tech,4081.0,6.0,3835.0,No,29,0
1287,23,Male,Micro,3159181,TikTok/Reels,Fashion,1211.0,7.0,,No,175,1
1288,15,Female,Celebrity,5364728,Live Stream,Home,4945.0,1.0,,No,52,0
1289,22,Male,Macro,5687421,Live Stream,Health,1995.0,10.0,2181.0,Yes,112,0
1290,26,Female,Micro,4769585,Carousel,Fashion,4785.0,5.0,4714.0,No,7,1
1291,25,Female,Micro,3519652,Carousel,Home,444.0,6.0,3232.0,Yes,119,1
1292,26,Female,Mega,6815780,Live Stream,Home,4010.0,4.0,424.0,No,54,0
1293,26,Female,Micro,1223465,Live Stream,Tech,247.0,6.0,1551.0,Yes,61,1
1294,18,Male,Macro,2031624,TikTok/Reels,Home,1138.0,5.0,357.0,Yes,170,1
1295,18,Male,Macro,3857798,Static Post,Home,1489.0,7.0,3446.0,No,12,0
1296,19,Non-binary,Micro,576087,Static Post,Beauty,4003.0,4.0,1594.0,No,5,0
1297,22,Male,Macro,6353420,Live Stream,Home,4975.0,1.0,1010.0,Yes,15,0
1298,19,Female,Mega,3348950,Carousel,Health,216.0,2.0,196.0,Yes,142,0
1299,22,Female,Macro,2457675,Static Post,Fashion,802.0,6.0,1033.0,No,144,1
1300,24,Female,Micro,8056830,Live Stream,Health,4482.0,10.0,861.0,Yes,114,1
1301,15,Female,Micro,7775296,Carousel,Health,3054.0,2.0,348.0,Y,9,0
1302,26,Male,Macro,2924728,TikTok/Reels,Tech,2123.0,5.0,3777.0,Yes,89,1
1303,24,Female,Mega,6124790,Static Post,Beauty,4637.0,4.0,1658.0,Yes,12,1
1304,23,Female,Micro,2763660,TikTok/Reels,Beauty,4495.0,7.0,,Yes,113,1
1305,20,Non-binary,Micro,7453396,Carousel,Health,4444.0,4.0,1819.0,Yes,100,1
1306,17,Male,Macro,9064829,Live Stream,Fashion,,7.0,930.0,Yes,24,1
1307,27,Female,Macro,6261432,TikTok/Reels,Beauty,4880.0,8.0,4008.0,N,110,0
1308,22,Female,Micro,6747389,Live Stream,Beauty,2898.0,7.0,4682.0,No,8,0
1309,23,Female,Mega,3300280,Static Post,Health,1096.0,2.0,483.0,No,70,0
1310,20,Male,Micro,2116789,TikTok/Reels,Beauty,504.0,1.0,3912.0,No,161,1
1311,25,Female,Mega,9891704,Static Post,Tech,2947.0,5.0,357.0,Y,173,1
1312,21,Female,Macro,4819529,Static Post,Health,342.0,7.0,4480.0,Yes,132,1
1313,15,Female,Macro,7298881,Static Post,Beauty,2513.0,1.0,253.0,N,95,0
1314,19,Male,Micro,4513620,Static Post,Beauty,3955.0,8.0,3994.0,Yes,123,1
1315,19,Female,Mega,1075013,Static Post,Beauty,1704.0,3.0,834.0,Yes,45,0
1316,24,Male,Micro,8412727,Carousel,Health,531.0,7.0,1190.0,Yes,52,0
1317,18,Male,Micro,702477,TikTok/Reels,Fashion,4377.0,3.0,1703.0,Yes,62,0
1318,20,Male,Macro,1459071,Live Stream,Home,2905.0,4.0,4891.0,Yes,52,0
1319,21,Female,Mega,6099147,Live Stream,Beauty,1240.0,,4564.0,Yes,162,1
1320,23,Male,Micro,231882,Carousel,Home,4225.0,2.0,492.0,No,21,1
1321,15,Male,Micro,7598189,Live Stream,Home,3123.0,6.0,3409.0,Yes,31,1
1322,20,Female,Mega,6166187,Live Stream,Beauty,1271.0,,4146.0,Yes,122,1
1323,21,Male,Mega,8865721,Live Stream,Beauty,3555.0,9.0,3127.0,Yes,45,1
1324,17,Female,Micro,9456385,TikTok/Reels,Home,4296.0,10.0,2120.0,No,87,0
1325,22,Female,Macro,7598668,Live Stream,Fashion,1194.0,9.0,3865.0,N,158,1
1326,19,Male,Macro,2126786,TikTok/Reels,Home,4004.0,5.0,51.0,Y,150,1
1327,23,Female,Macro,5592845,Live Stream,Fashion,2951.0,3.0,261.0,Yes,113,0
1328,19,Male,Mega,2406071,Live Stream,Tech,2554.0,6.0,3002.0,Y,140,0
1329,23,Female,Micro,6406546,TikTok/Reels,Fashion,4022.0,9.0,1908.0,Yes,11,1
1330,24,Male,Mega,1056374,Carousel,Health,1489.0,6.0,3646.0,Yes,36,0
1331,18,Non-binary,Macro,509377,Live Stream,Beauty,2935.0,4.0,2377.0,Yes,155,0
1332,23,Male,Macro,2557471,Static Post,Tech,716.0,5.0,3394.0,Yes,124,1
1333,19,Female,Macro,1651024,Static Post,Home,2695.0,7.0,4336.0,Y,115,1
1334,24,Female,Celebrity,3224479,Carousel,Fashion,4485.0,10.0,1625.0,Yes,173,1
1335,23,Male,Micro,8572090,Static Post,Tech,2568.0,3.0,1228.0,Yes,133,1
1336,17,Female,Micro,7644064,TikTok/Reels,Health,4375.0,9.0,4386.0,N,75,1
1337,18,Female,Micro,6291610,Live Stream,Fashion,2801.0,1.0,1389.0,No,40,1
1338,23,Male,Celebrity,6664240,Live Stream,Home,3264.0,8.0,1487.0,Yes,170,1
1339,24,Male,Mega,365758,Live Stream,Home,358.0,5.0,916.0,Yes,95,0
1340,25,Non-binary,Macro,1969062,Live Stream,Fashion,3277.0,10.0,2141.0,No,68,1
1341,20,Female,Micro,2787376,Static Post,Health,2390.0,9.0,710.0,No,90,0
1342,16,Female,Mega,7200186,Static Post,Beauty,4529.0,2.0,1886.0,No,103,0
1343,21,Female,Mega,1521910,Static Post,Beauty,1145.0,1.0,2216.0,Yes,107,0
1344,16,Non-binary,Macro,5853658,TikTok/Reels,Home,4465.0,10.0,1320.0,Yes,37,0
1345,25,Male,Micro,5814481,Static Post,Health,4156.0,,2563.0,No,5,0
1346,16,Male,Micro,7385382,Static Post,Home,3310.0,10.0,4445.0,Yes,75,1
1347,25,Non-binary,Macro,4042328,Live Stream,Beauty,1506.0,9.0,4831.0,No,14,1
1348,15,Male,Mega,7590438,Static Post,Home,1499.0,5.0,2626.0,No,71,0
1349,25,Male,Micro,8113499,Carousel,Fashion,1108.0,4.0,400.0,No,8,0
1350,25,Female,Macro,815356,Carousel,Fashion,3505.0,4.0,750.0,No,157,1
1351,26,Male,Micro,7161481,Live Stream,Health,3701.0,8.0,4916.0,Yes,123,1
1352,25,Male,Mega,1163320,Static Post,Beauty,4326.0,1.0,1887.0,Yes,38,0
1353,17,Male,Macro,2329897,Carousel,Health,2914.0,1.0,3685.0,Yes,144,0
1354,20,Non-binary,Micro,218522,Carousel,Health,1843.0,8.0,1418.0,No,31,0
1355,22,Non-binary,Macro,9062418,TikTok/Reels,Beauty,2647.0,2.0,2603.0,Yes,105,1
1356,23,Male,Micro,8001824,Live Stream,Tech,1644.0,10.0,3771.0,Yes,75,0
1357,21,Male,Micro,6126860,Carousel,Tech,233.0,6.0,2018.0,No,13,0
1358,18,Male,Mega,3867692,Carousel,Home,4961.0,2.0,2036.0,Yes,82,0
1359,20,Female,Micro,6958111,Live Stream,Tech,2958.0,5.0,1645.0,No,113,1
1360,19,Female,Micro,3153502,Static Post,Fashion,3577.0,3.0,3487.0,Yes,31,0
1361,22,Male,Micro,1717126,Live Stream,Health,4964.0,7.0,813.0,Yes,130,0
1362,15,Male,Micro,4619806,TikTok/Reels,Home,2240.0,9.0,4733.0,Yes,37,1
1363,15,Female,Micro,1781261,TikTok/Reels,Health,1363.0,2.0,3169.0,Yes,124,1
1364,27,Non-binary,Micro,229552,TikTok/Reels,Beauty,1871.0,7.0,1023.0,Yes,89,1
1365,25,Female,Macro,6379969,Carousel,Tech,263.0,8.0,1509.0,No,22,1
1366,20,Female,Micro,5570038,Static Post,Beauty,4519.0,10.0,2038.0,Yes,107,1
1367,24,Male,Mega,752247,TikTok/Reels,Home,3086.0,8.0,1393.0,Yes,33,1
1368,26,Female,Micro,5036992,Live Stream,Fashion,718.0,7.0,2346.0,Yes,64,1
1369,16,Female,Micro,1833413,TikTok/Reels,Tech,329.0,4.0,855.0,No,142,0
1370,19,Female,Micro,3920668,Carousel,Beauty,2879.0,4.0,,No,166,0
1371,15,Male,Mega,3336430,TikTok/Reels,Tech,3250.0,10.0,2754.0,Y,45,1
1372,21,Female,Macro,247968,Static Post,Health,1476.0,9.0,1665.0,Y,150,0
1373,15,Male,Mega,2029851,TikTok/Reels,Fashion,1990.0,10.0,4038.0,No,147,1
1374,18,Male,Micro,2936299,Static Post,Tech,3851.0,9.0,1972.0,No,47,1
1375,23,Female,Mega,805069,Static Post,Fashion,4071.0,5.0,3687.0,No,176,0
